Chave,TUD,Stemmer
201501006776371638171,463,RSLPS
201501006776371638171,454,UniNE
201401005423371638131,554,NoStem
201401005423371638131,480,Porter
201401005423371638131,453,RSLP
201401005423371638131,530,RSLPS
201401005423371638131,514,UniNE
201401006465371638131,569,NoStem
201401006465371638131,502,Porter
201401006465371638131,475,RSLP
201401006465371638131,546,RSLPS
201401006465371638131,536,UniNE
201501004108371638131,474,NoStem
201501004108371638131,419,Porter
201501004108371638131,392,RSLP
201501004108371638131,453,RSLPS
201501004108371638131,440,UniNE
201401005997371638101,290,NoStem
201401005997371638101,269,Porter
201401005997371638101,251,RSLP
201401005997371638101,283,RSLPS
201401005997371638101,277,UniNE
201201007353371638061,218,NoStem
201201007353371638061,209,Porter
201201007353371638061,197,RSLP
201201007353371638061,214,RSLPS
201201007353371638061,213,UniNE
201301004575371638061,579,NoStem
201301004575371638061,504,Porter
201301004575371638061,465,RSLP
201301004575371638061,552,RSLPS
201301004575371638061,538,UniNE
201401005805371638061,702,NoStem
201401005805371638061,604,Porter
201401005805371638061,560,RSLP
201401005805371638061,672,RSLPS
201401005805371638061,655,UniNE
201401005833371638061,397,NoStem
201401005833371638061,354,Porter
201401005833371638061,332,RSLP
201401005833371638061,378,RSLPS
201401005833371638061,376,UniNE
201501006052371638061,560,NoStem
201501006052371638061,502,Porter
201501006052371638061,464,RSLP
201501006052371638061,531,RSLPS
201501006052371638061,524,UniNE
201501002671371638051,384,NoStem
201501002671371638051,330,Porter
201501002671371638051,305,RSLP
201501002671371638051,362,RSLPS
201501002671371638051,347,UniNE
201501004505371638051,254,NoStem
201501004505371638051,225,Porter
201501004505371638051,214,RSLP
201501004505371638051,241,RSLPS
201501004505371638051,232,UniNE
201501007240371638051,903,NoStem
201501007240371638051,759,Porter
201501007240371638051,699,RSLP
201501007240371638051,843,RSLPS
201501007240371638051,811,UniNE
201301000940371637991,430,NoStem
201301000940371637991,394,Porter
201301000940371637991,369,RSLP
201301000940371637991,415,RSLPS
201301000940371637991,405,UniNE
201301000958371637991,466,NoStem
201301000958371637991,425,Porter
201301000958371637991,398,RSLP
201301000958371637991,451,RSLPS
201301000958371637991,441,UniNE
201401004366371637991,294,NoStem
201401004366371637991,276,Porter
201401004366371637991,256,RSLP
201401004366371637991,283,RSLPS
201401004366371637991,283,UniNE
201501002238371637981,656,NoStem
201501002238371637981,564,Porter
201501002238371637981,526,RSLP
201501002238371637981,626,RSLPS
201501002238371637981,600,UniNE
201501002485371637981,414,NoStem
201501002485371637981,382,Porter
201501002485371637981,354,RSLP
201501002485371637981,396,RSLPS
201501002485371637981,393,UniNE
201401004231371637961,921,NoStem
201401004231371637961,783,Porter
201401004231371637961,733,RSLP
201401004231371637961,864,RSLPS
201401004231371637961,847,UniNE
201401005811371637961,756,NoStem
201401005811371637961,634,Porter
201401005811371637961,593,RSLP
201401005811371637961,719,RSLPS
201401005811371637961,695,UniNE
201401008039371637961,670,NoStem
201401008039371637961,567,Porter
201401008039371637961,528,RSLP
201401008039371637961,636,RSLPS
201401008039371637961,617,UniNE
201501003364371637961,351,NoStem
201501003364371637961,328,Porter
201501003364371637961,311,RSLP
201501003364371637961,342,RSLPS
201501003364371637961,342,UniNE
201401003766371637701,308,NoStem
201401003766371637701,287,Porter
201401003766371637701,261,RSLP
201401003766371637701,296,RSLPS
201401003766371637701,297,UniNE
201401003978371637701,237,NoStem
201401003978371637701,227,Porter
201401003978371637701,216,RSLP
201401003978371637701,234,RSLPS
201401003978371637701,231,UniNE
201401007060371637701,202,NoStem
201401007060371637701,192,Porter
201401007060371637701,178,RSLP
201401007060371637701,197,RSLPS
201401007060371637701,195,UniNE
201401007698371637701,579,NoStem
201401007698371637701,516,Porter
201401007698371637701,486,RSLP
201401007698371637701,558,RSLPS
201401007698371637701,543,UniNE
201501000801371637701,687,NoStem
201501000801371637701,604,Porter
201501000801371637701,561,RSLP
201501000801371637701,649,RSLPS
201501000801371637701,632,UniNE
201501002474371637701,956,NoStem
201501002474371637701,804,Porter
201501002474371637701,752,RSLP
201501002474371637701,897,RSLPS
201501002474371637701,866,UniNE
201501004066371637701,671,NoStem
201501004066371637701,577,Porter
201501004066371637701,539,RSLP
201501004066371637701,635,RSLPS
201501004066371637701,617,UniNE
201501004924371637701,411,NoStem
201501004924371637701,363,Porter
201501004924371637701,336,RSLP
201501004924371637701,395,RSLPS
201501004924371637701,388,UniNE
201401003206371637681,236,NoStem
201401003206371637681,224,Porter
201401003206371637681,210,RSLP
201401003206371637681,232,RSLPS
201401003206371637681,229,UniNE
201401006245371637681,593,NoStem
201401006245371637681,526,Porter
201401006245371637681,497,RSLP
201401006245371637681,570,RSLPS
201401006245371637681,551,UniNE
201401008727371637681,495,NoStem
201401008727371637681,449,Porter
201401008727371637681,423,RSLP
201401008727371637681,478,RSLPS
201401008727371637681,469,UniNE
201501000078371637681,1117,NoStem
201501000078371637681,936,Porter
201501000078371637681,868,RSLP
201501000078371637681,1062,RSLPS
201501000078371637681,1020,UniNE
201501003134371637681,601,NoStem
201501003134371637681,537,Porter
201501003134371637681,501,RSLP
201501003134371637681,580,RSLPS
201501003134371637681,571,UniNE
201401005547371637631,638,NoStem
201401005547371637631,551,Porter
201401005547371637631,519,RSLP
201401005547371637631,614,RSLPS
201401005547371637631,595,UniNE
201401005563371637631,342,NoStem
201401005563371637631,314,Porter
201401005563371637631,300,RSLP
201401005563371637631,330,RSLPS
201401005563371637631,325,UniNE
201401008889371637631,654,NoStem
201401008889371637631,565,Porter
201401008889371637631,526,RSLP
201401008889371637631,623,RSLPS
201401008889371637631,600,UniNE
201501001117371637631,430,NoStem
201501001117371637631,399,Porter
201501001117371637631,371,RSLP
201501001117371637631,419,RSLPS
201501001117371637631,413,UniNE
201501002969371637631,343,NoStem
201501002969371637631,311,Porter
201501002969371637631,291,RSLP
201501002969371637631,328,RSLPS
201501002969371637631,322,UniNE
201401007500371637611,604,NoStem
201401007500371637611,523,Porter
201401007500371637611,482,RSLP
201401007500371637611,573,RSLPS
201401007500371637611,565,UniNE
201501001059371637611,622,NoStem
201501001059371637611,536,Porter
201501001059371637611,499,RSLP
201501001059371637611,584,RSLPS
201501001059371637611,564,UniNE
201501002768371637612,375,NoStem
201501002768371637612,335,Porter
201501002768371637612,317,RSLP
201501002768371637612,362,RSLPS
201501002768371637612,356,UniNE
201501004551371637611,638,NoStem
201501004551371637611,550,Porter
201501004551371637611,521,RSLP
201501004551371637611,611,RSLPS
201501004551371637611,590,UniNE
201501005375371637611,636,NoStem
201501005375371637611,548,Porter
201501005375371637611,519,RSLP
201501005375371637611,609,RSLPS
201501005375371637611,588,UniNE
201401005316371637561,656,NoStem
201401005316371637561,566,Porter
201401005316371637561,528,RSLP
201401005316371637561,617,RSLPS
201401005316371637561,606,UniNE
201401005349371637561,480,NoStem
201401005349371637561,425,Porter
201401005349371637561,393,RSLP
201401005349371637561,453,RSLPS
201401005349371637561,443,UniNE
201401006373371637561,525,NoStem
201401006373371637561,466,Porter
201401006373371637561,428,RSLP
201401006373371637561,501,RSLPS
201401006373371637561,489,UniNE
201501002195371637561,629,NoStem
201501002195371637561,545,Porter
201501002195371637561,517,RSLP
201501002195371637561,606,RSLPS
201501002195371637561,586,UniNE
201501002268371637561,675,NoStem
201501002268371637561,585,Porter
201501002268371637561,551,RSLP
201501002268371637561,644,RSLPS
201501002268371637561,629,UniNE
201501002478371637561,967,NoStem
201501002478371637561,799,Porter
201501002478371637561,747,RSLP
201501002478371637561,903,RSLPS
201501002478371637561,866,UniNE
201401000569371637541,617,NoStem
201401000569371637541,550,Porter
201401000569371637541,517,RSLP
201401000569371637541,593,RSLPS
201401000569371637541,581,UniNE
201501001026371637541,382,NoStem
201501001026371637541,338,Porter
201501001026371637541,310,RSLP
201501001026371637541,360,RSLPS
201501001026371637541,355,UniNE
201501001949371637542,491,NoStem
201501001949371637542,436,Porter
201501001949371637542,405,RSLP
201501001949371637542,468,RSLPS
201501001949371637542,466,UniNE
201501002034371637541,652,NoStem
201501002034371637541,577,Porter
201501002034371637541,538,RSLP
201501002034371637541,617,RSLPS
201501002034371637541,604,UniNE
201401007039371637541,471,NoStem
201401007039371637541,421,Porter
201401007039371637541,392,RSLP
201401007039371637541,457,RSLPS
201401007039371637541,444,UniNE
201401007047371637541,752,NoStem
201401007047371637541,630,Porter
201401007047371637541,576,RSLP
201401007047371637541,707,RSLPS
201401007047371637541,691,UniNE
201301011108371637471,466,NoStem
201301011108371637471,421,Porter
201301011108371637471,395,RSLP
201301011108371637471,450,RSLPS
201301011108371637471,443,UniNE
201401005030371637471,761,NoStem
201401005030371637471,648,Porter
201401005030371637471,604,RSLP
201401005030371637471,711,RSLPS
201401005030371637471,694,UniNE
201501001898371637471,542,NoStem
201501001898371637471,493,Porter
201501001898371637471,460,RSLP
201501001898371637471,521,RSLPS
201501001898371637471,514,UniNE
201501003192371637471,495,NoStem
201501003192371637471,454,Porter
201501003192371637471,425,RSLP
201501003192371637471,471,RSLPS
201501003192371637471,466,UniNE
201501003435371637471,505,NoStem
201501003435371637471,459,Porter
201501003435371637471,425,RSLP
201501003435371637471,484,RSLPS
201501003435371637471,477,UniNE
201401004865371637401,469,NoStem
201401004865371637401,422,Porter
201401004865371637401,394,RSLP
201401004865371637401,449,RSLPS
201401004865371637401,448,UniNE
201401006684371637401,542,NoStem
201401006684371637401,469,Porter
201401006684371637401,437,RSLP
201401006684371637401,520,RSLPS
201401006684371637401,507,UniNE
201401007758371637401,446,NoStem
201401007758371637401,402,Porter
201401007758371637401,374,RSLP
201401007758371637401,424,RSLPS
201401007758371637401,416,UniNE
201501001739371637401,532,NoStem
201501001739371637401,480,Porter
201501001739371637401,446,RSLP
201501001739371637401,514,RSLPS
201501001739371637401,505,UniNE
201401006519371637351,800,NoStem
201401006519371637351,688,Porter
201401006519371637351,633,RSLP
201401006519371637351,762,RSLPS
201401006519371637351,740,UniNE
201401006607371637351,1078,NoStem
201401006607371637351,910,Porter
201401006607371637351,837,RSLP
201401006607371637351,1024,RSLPS
201401006607371637351,988,UniNE
201501001682371637351,463,NoStem
201501001682371637351,416,Porter
201501001682371637351,389,RSLP
201501001682371637351,443,RSLPS
201501001682371637351,434,UniNE
201501001718371637351,489,NoStem
201501001718371637351,422,Porter
201501001718371637351,391,RSLP
201501001718371637351,465,RSLPS
201501001718371637351,458,UniNE
201401006436371637331,447,NoStem
201401006436371637331,401,Porter
201401006436371637331,368,RSLP
201401006436371637331,425,RSLPS
201401006436371637331,421,UniNE
201501001520371637331,585,NoStem
201501001520371637331,521,Porter
201501001520371637331,479,RSLP
201501001520371637331,558,RSLPS
201501001520371637331,550,UniNE
201501001588371637331,578,NoStem
201501001588371637331,514,Porter
201501001588371637331,481,RSLP
201501001588371637331,548,RSLPS
201501001588371637331,540,UniNE
201301007558371637261,690,NoStem
201301007558371637261,584,Porter
201301007558371637261,550,RSLP
201301007558371637261,662,RSLPS
201301007558371637261,639,UniNE
201301013470371637261,327,NoStem
201301013470371637261,308,Porter
201301013470371637261,289,RSLP
201301013470371637261,314,RSLPS
201301013470371637261,312,UniNE
201401004483371637211,481,NoStem
201401004483371637211,436,Porter
201401004483371637211,413,RSLP
201401004483371637211,458,RSLPS
201401004483371637211,449,UniNE
201401004495371637211,632,NoStem
201401004495371637211,551,Porter
201401004495371637211,510,RSLP
201401004495371637211,600,RSLPS
201401004495371637211,583,UniNE
201401004420371637191,469,NoStem
201401004420371637191,426,Porter
201401004420371637191,393,RSLP
201401004420371637191,448,RSLPS
201401004420371637191,444,UniNE
201401004444371637191,441,NoStem
201401004444371637191,402,Porter
201401004444371637191,376,RSLP
201401004444371637191,430,RSLPS
201401004444371637191,424,UniNE
201501000676371637141,506,NoStem
201501000676371637141,447,Porter
201501000676371637141,420,RSLP
201501000676371637141,482,RSLPS
201501000676371637141,480,UniNE
201501003029371637141,955,NoStem
201501003029371637141,797,Porter
201501003029371637141,738,RSLP
201501003029371637141,894,RSLPS
201501003029371637141,862,UniNE
201301001959371637121,493,NoStem
201301001959371637121,433,Porter
201301001959371637121,399,RSLP
201301001959371637121,470,RSLPS
201301001959371637121,459,UniNE
201401003581371637121,517,NoStem
201401003581371637121,444,Porter
201401003581371637121,406,RSLP
201401003581371637121,495,RSLPS
201401003581371637121,486,UniNE
201401004235371637121,390,NoStem
201401004235371637121,356,Porter
201401004235371637121,333,RSLP
201401004235371637121,377,RSLPS
201401004235371637121,372,UniNE
201501001075371637121,607,NoStem
201501001075371637121,527,Porter
201501001075371637121,494,RSLP
201501001075371637121,579,RSLPS
201501001075371637121,570,UniNE
201401003452371637051,375,NoStem
201401003452371637051,349,Porter
201401003452371637051,325,RSLP
201401003452371637051,365,RSLPS
201401003452371637051,362,UniNE
201501002018371637051,468,NoStem
201501002018371637051,411,Porter
201501002018371637051,387,RSLP
201501002018371637051,444,RSLPS
201501002018371637051,435,UniNE
201501002341371637051,963,NoStem
201501002341371637051,802,Porter
201501002341371637051,741,RSLP
201501002341371637051,901,RSLPS
201501002341371637051,869,UniNE
201401003796371636931,249,NoStem
201401003796371636931,235,Porter
201401003796371636931,224,RSLP
201401003796371636931,245,RSLPS
201401003796371636931,244,UniNE
201401003945371636931,454,NoStem
201401003945371636931,400,Porter
201401003945371636931,374,RSLP
201401003945371636931,428,RSLPS
201401003945371636931,423,UniNE
201401006189371636931,568,NoStem
201401006189371636931,492,Porter
201401006189371636931,456,RSLP
201401006189371636931,542,RSLPS
201401006189371636931,533,UniNE
201401008233371636931,379,NoStem
201401008233371636931,349,Porter
201401008233371636931,330,RSLP
201401008233371636931,368,RSLPS
201401008233371636931,362,UniNE
201401003787371636911,907,NoStem
201401003787371636911,771,Porter
201401003787371636911,713,RSLP
201401003787371636911,860,RSLPS
201401003787371636911,831,UniNE
201401003793371636911,530,NoStem
201401003793371636911,476,Porter
201401003793371636911,450,RSLP
201401003793371636911,504,RSLPS
201401003793371636911,496,UniNE
201501000535371636911,1065,NoStem
201501000535371636911,890,Porter
201501000535371636911,824,RSLP
201501000535371636911,1005,RSLPS
201501000535371636911,964,UniNE
201501001611371636911,733,NoStem
201501001611371636911,622,Porter
201501001611371636911,566,RSLP
201501001611371636911,685,RSLPS
201501001611371636911,656,UniNE
201401004505371636861,592,NoStem
201401004505371636861,532,Porter
201401004505371636861,495,RSLP
201401004505371636861,566,RSLPS
201401004505371636861,557,UniNE
201401005759371636861,507,NoStem
201401005759371636861,465,Porter
201401005759371636861,429,RSLP
201401005759371636861,485,RSLPS
201401005759371636861,476,UniNE
201401005768371636861,507,NoStem
201401005768371636861,453,Porter
201401005768371636861,422,RSLP
201401005768371636861,487,RSLPS
201401005768371636861,475,UniNE
201401005815371636861,516,NoStem
201401005815371636861,473,Porter
201401005815371636861,437,RSLP
201401005815371636861,499,RSLPS
201401005815371636861,493,UniNE
201401005915371636861,561,NoStem
201401005915371636861,499,Porter
201401005915371636861,459,RSLP
201401005915371636861,538,RSLPS
201401005915371636861,528,UniNE
201401005985371636861,679,NoStem
201401005985371636861,588,Porter
201401005985371636861,550,RSLP
201401005985371636861,650,RSLPS
201401005985371636861,637,UniNE
201501000529371636861,531,NoStem
201501000529371636861,480,Porter
201501000529371636861,445,RSLP
201501000529371636861,508,RSLPS
201501000529371636861,502,UniNE
201501000768371636861,455,NoStem
201501000768371636861,410,Porter
201501000768371636861,379,RSLP
201501000768371636861,434,RSLPS
201501000768371636861,425,UniNE
201501001686371636861,538,NoStem
201501001686371636861,481,Porter
201501001686371636861,450,RSLP
201501001686371636861,517,RSLPS
201501001686371636861,505,UniNE
201401004706371636791,888,NoStem
201401004706371636791,755,Porter
201401004706371636791,696,RSLP
201401004706371636791,832,RSLPS
201401004706371636791,810,UniNE
201401005463371636791,599,NoStem
201401005463371636791,520,Porter
201401005463371636791,475,RSLP
201401005463371636791,566,RSLPS
201401005463371636791,549,UniNE
201401004794371636721,640,NoStem
201401004794371636721,561,Porter
201401004794371636721,529,RSLP
201401004794371636721,608,RSLPS
201401004794371636721,597,UniNE
201401008558371636721,751,NoStem
201401008558371636721,641,Porter
201401008558371636721,597,RSLP
201401008558371636721,715,RSLPS
201401008558371636721,688,UniNE
201401004981371636701,175,NoStem
201401004981371636701,168,Porter
201401004981371636701,159,RSLP
201401004981371636701,174,RSLPS
201401004981371636701,172,UniNE
201401006304371636651,459,NoStem
201401006304371636651,414,Porter
201401006304371636651,391,RSLP
201401006304371636651,442,RSLPS
201401006304371636651,437,UniNE
201501000177371636651,511,NoStem
201501000177371636651,454,Porter
201501000177371636651,425,RSLP
201501000177371636651,486,RSLPS
201501000177371636651,476,UniNE
201401006791371636581,477,NoStem
201401006791371636581,434,Porter
201401006791371636581,411,RSLP
201401006791371636581,464,RSLPS
201401006791371636581,459,UniNE
201401002855371636512,430,NoStem
201401002855371636512,399,Porter
201401002855371636512,375,RSLP
201401002855371636512,414,RSLPS
201401002855371636512,413,UniNE
201401008692371636491,534,NoStem
201401008692371636491,470,Porter
201401008692371636491,432,RSLP
201401008692371636491,508,RSLPS
201401008692371636491,500,UniNE
201401005583371636421,533,NoStem
201401005583371636421,466,Porter
201401005583371636421,436,RSLP
201401005583371636421,511,RSLPS
201401005583371636421,500,UniNE
201301008744371636421,402,NoStem
201301008744371636421,375,Porter
201301008744371636421,350,RSLP
201301008744371636421,393,RSLPS
201301008744371636421,389,UniNE
201401002384371636421,251,NoStem
201401002384371636421,234,Porter
201401002384371636421,217,RSLP
201401002384371636421,244,RSLPS
201401002384371636421,240,UniNE
201401008592371636421,449,NoStem
201401008592371636421,408,Porter
201401008592371636421,378,RSLP
201401008592371636421,427,RSLPS
201401008592371636421,418,UniNE
201401008675371636421,560,NoStem
201401008675371636421,496,Porter
201401008675371636421,463,RSLP
201401008675371636421,532,RSLPS
201401008675371636421,528,UniNE
201401002734371636371,305,NoStem
201401002734371636371,282,Porter
201401002734371636371,262,RSLP
201401002734371636371,293,RSLPS
201401002734371636371,293,UniNE
201401004574371636351,376,NoStem
201401004574371636351,340,Porter
201401004574371636351,319,RSLP
201401004574371636351,364,RSLPS
201401004574371636351,361,UniNE
201401001516371636301,298,NoStem
201401001516371636301,275,Porter
201401001516371636301,259,RSLP
201401001516371636301,289,RSLPS
201401001516371636301,286,UniNE
201401007967371636301,455,NoStem
201401007967371636301,407,Porter
201401007967371636301,386,RSLP
201401007967371636301,438,RSLPS
201401007967371636301,430,UniNE
201401008467371636301,441,NoStem
201401008467371636301,401,Porter
201401008467371636301,371,RSLP
201401008467371636301,421,RSLPS
201401008467371636301,411,UniNE
201401008079371636211,523,NoStem
201401008079371636211,448,Porter
201401008079371636211,417,RSLP
201401008079371636211,499,RSLPS
201401008079371636211,489,UniNE
201401007740371636161,495,NoStem
201401007740371636161,440,Porter
201401007740371636161,410,RSLP
201401007740371636161,474,RSLPS
201401007740371636161,465,UniNE
201401002403371636141,707,NoStem
201401002403371636141,610,Porter
201401002403371636141,566,RSLP
201401002403371636141,663,RSLPS
201401002403371636141,649,UniNE
201401007794371636141,497,NoStem
201401007794371636141,439,Porter
201401007794371636141,404,RSLP
201401007794371636141,471,RSLPS
201401007794371636141,462,UniNE
201401007840371636141,663,NoStem
201401007840371636141,597,Porter
201401007840371636141,565,RSLP
201401007840371636141,647,RSLPS
201401007840371636141,633,UniNE
201401007309371636071,843,NoStem
201401007309371636071,722,Porter
201401007309371636071,668,RSLP
201401007309371636071,791,RSLPS
201401007309371636071,773,UniNE
201401002037371635951,435,NoStem
201401002037371635951,385,Porter
201401002037371635951,363,RSLP
201401002037371635951,423,RSLPS
201401002037371635951,415,UniNE
201401003048371635931,660,NoStem
201401003048371635931,573,Porter
201401003048371635931,534,RSLP
201401003048371635931,628,RSLPS
201401003048371635931,615,UniNE
201401003976371635931,479,NoStem
201401003976371635931,424,Porter
201401003976371635931,398,RSLP
201401003976371635931,460,RSLPS
201401003976371635931,447,UniNE
201301011746371635881,195,NoStem
201301011746371635881,188,Porter
201301011746371635881,177,RSLP
201301011746371635881,191,RSLPS
201301011746371635881,190,UniNE
201401001090371635881,172,NoStem
201401001090371635881,168,Porter
201401001090371635881,160,RSLP
201401001090371635881,169,RSLPS
201401001090371635881,169,UniNE
201401005123371635881,176,NoStem
201401005123371635881,170,Porter
201401005123371635881,163,RSLP
201401005123371635881,173,RSLPS
201401005123371635881,173,UniNE
201201007713371635861,215,NoStem
201201007713371635861,208,Porter
201201007713371635861,197,RSLP
201201007713371635861,210,RSLPS
201201007713371635861,210,UniNE
201401001769371635861,581,NoStem
201401001769371635861,509,Porter
201401001769371635861,475,RSLP
201401001769371635861,556,RSLPS
201401001769371635861,544,UniNE
201401003895371635861,383,NoStem
201401003895371635861,352,Porter
201401003895371635861,332,RSLP
201401003895371635861,376,RSLPS
201401003895371635861,370,UniNE
201301001854371635791,242,NoStem
201301001854371635791,222,Porter
201301001854371635791,213,RSLP
201301001854371635791,241,RSLPS
201301001854371635791,238,UniNE
201401004143371635791,149,NoStem
201401004143371635791,147,Porter
201401004143371635791,140,RSLP
201401004143371635791,147,RSLPS
201401004143371635791,147,UniNE
201201008420371635741,247,NoStem
201201008420371635741,226,Porter
201201008420371635741,216,RSLP
201201008420371635741,246,RSLPS
201201008420371635741,242,UniNE
201401004082371635741,162,NoStem
201401004082371635741,156,Porter
201401004082371635741,150,RSLP
201401004082371635741,160,RSLPS
201401004082371635741,160,UniNE
201401006802371635741,433,NoStem
201401006802371635741,383,Porter
201401006802371635741,356,RSLP
201401006802371635741,412,RSLPS
201401006802371635741,407,UniNE
201401006874371635741,658,NoStem
201401006874371635741,588,Porter
201401006874371635741,541,RSLP
201401006874371635741,623,RSLPS
201401006874371635741,613,UniNE
201401006883371635741,440,NoStem
201401006883371635741,400,Porter
201401006883371635741,376,RSLP
201401006883371635741,422,RSLPS
201401006883371635741,418,UniNE
201401007237371635741,615,NoStem
201401007237371635741,545,Porter
201401007237371635741,506,RSLP
201401007237371635741,591,RSLPS
201401007237371635741,578,UniNE
201401006440371635721,402,NoStem
201401006440371635721,377,Porter
201401006440371635721,351,RSLP
201401006440371635721,392,RSLPS
201401006440371635721,389,UniNE
201401001467371635671,385,NoStem
201401001467371635671,341,Porter
201401001467371635671,321,RSLP
201401001467371635671,370,RSLPS
201401001467371635671,365,UniNE
201401001271371635651,506,NoStem
201401001271371635651,449,Porter
201401001271371635651,420,RSLP
201401001271371635651,479,RSLPS
201401001271371635651,477,UniNE
201401008150371635651,569,NoStem
201401008150371635651,509,Porter
201401008150371635651,478,RSLP
201401008150371635651,543,RSLPS
201401008150371635651,529,UniNE
201401005514371635391,1160,NoStem
201401005514371635391,954,Porter
201401005514371635391,867,RSLP
201401005514371635391,1080,RSLPS
201401005514371635391,1028,UniNE
201401006478371635391,689,NoStem
201401006478371635391,617,Porter
201401006478371635391,577,RSLP
201401006478371635391,662,RSLPS
201401006478371635391,657,UniNE
201401006516371635391,552,NoStem
201401006516371635391,479,Porter
201401006516371635391,440,RSLP
201401006516371635391,521,RSLPS
201401006516371635391,513,UniNE
201401007392371635391,797,NoStem
201401007392371635391,673,Porter
201401007392371635391,619,RSLP
201401007392371635391,751,RSLPS
201401007392371635391,727,UniNE
201401003577371635371,706,NoStem
201401003577371635371,616,Porter
201401003577371635371,573,RSLP
201401003577371635371,675,RSLPS
201401003577371635371,658,UniNE
201401003601371635371,880,NoStem
201401003601371635371,752,Porter
201401003601371635371,691,RSLP
201401003601371635371,835,RSLPS
201401003601371635371,811,UniNE
201401006433371635371,942,NoStem
201401006433371635371,784,Porter
201401006433371635371,728,RSLP
201401006433371635371,893,RSLPS
201401006433371635371,853,UniNE
201401001077371635321,548,NoStem
201401001077371635321,471,Porter
201401001077371635321,442,RSLP
201401001077371635321,530,RSLPS
201401001077371635321,509,UniNE
201401005967371635321,947,NoStem
201401005967371635321,809,Porter
201401005967371635321,749,RSLP
201401005967371635321,886,RSLPS
201401005967371635321,859,UniNE
201401006234371635321,546,NoStem
201401006234371635321,469,Porter
201401006234371635321,432,RSLP
201401006234371635321,518,RSLPS
201401006234371635321,510,UniNE
201401007235371635321,333,NoStem
201401007235371635321,312,Porter
201401007235371635321,298,RSLP
201401007235371635321,324,RSLPS
201401007235371635321,324,UniNE
201401000993371635311,531,NoStem
201401000993371635311,460,Porter
201401000993371635311,429,RSLP
201401000993371635311,509,RSLPS
201401000993371635311,501,UniNE
201401005653371635311,410,NoStem
201401005653371635311,360,Porter
201401005653371635311,337,RSLP
201401005653371635311,388,RSLPS
201401005653371635311,389,UniNE
201301009365371635251,248,NoStem
201301009365371635251,235,Porter
201301009365371635251,217,RSLP
201301009365371635251,243,RSLPS
201301009365371635251,241,UniNE
201401004910371635251,382,NoStem
201401004910371635251,359,Porter
201401004910371635251,334,RSLP
201401004910371635251,372,RSLPS
201401004910371635251,368,UniNE
201401005970371635251,405,NoStem
201401005970371635251,369,Porter
201401005970371635251,342,RSLP
201401005970371635251,382,RSLPS
201401005970371635251,376,UniNE
201401006023371635251,652,NoStem
201401006023371635251,574,Porter
201401006023371635251,539,RSLP
201401006023371635251,627,RSLPS
201401006023371635251,609,UniNE
201401000898371635161,374,NoStem
201401000898371635161,339,Porter
201401000898371635161,315,RSLP
201401000898371635161,358,RSLPS
201401000898371635161,355,UniNE
201401000926371635161,398,NoStem
201401000926371635161,352,Porter
201401000926371635161,336,RSLP
201401000926371635161,388,RSLPS
201401000926371635161,385,UniNE
201401005760371635161,326,NoStem
201401005760371635161,298,Porter
201401005760371635161,281,RSLP
201401005760371635161,316,RSLPS
201401005760371635161,313,UniNE
201401007890371635161,672,NoStem
201401007890371635161,591,Porter
201401007890371635161,558,RSLP
201401007890371635161,645,RSLPS
201401007890371635161,624,UniNE
201401003057371635111,612,NoStem
201401003057371635111,545,Porter
201401003057371635111,506,RSLP
201401003057371635111,587,RSLPS
201401003057371635111,579,UniNE
201401005473371635111,525,NoStem
201401005473371635111,466,Porter
201401005473371635111,439,RSLP
201401005473371635111,501,RSLPS
201401005473371635111,487,UniNE
201401005501371635111,373,NoStem
201401005501371635111,344,Porter
201401005501371635111,317,RSLP
201401005501371635111,353,RSLPS
201401005501371635111,349,UniNE
201401006068371635111,901,NoStem
201401006068371635111,746,Porter
201401006068371635111,695,RSLP
201401006068371635111,849,RSLPS
201401006068371635111,828,UniNE
201401000739371635091,397,NoStem
201401000739371635091,358,Porter
201401000739371635091,336,RSLP
201401000739371635091,384,RSLPS
201401000739371635091,380,UniNE
201401002562371635091,531,NoStem
201401002562371635091,474,Porter
201401002562371635091,445,RSLP
201401002562371635091,512,RSLPS
201401002562371635091,504,UniNE
201401002788371635091,485,NoStem
201401002788371635091,436,Porter
201401002788371635091,414,RSLP
201401002788371635091,468,RSLPS
201401002788371635091,462,UniNE
201401003774371635091,567,NoStem
201401003774371635091,501,Porter
201401003774371635091,458,RSLP
201401003774371635091,538,RSLPS
201401003774371635091,532,UniNE
201401005795371635091,306,NoStem
201401005795371635091,287,Porter
201401005795371635091,271,RSLP
201401005795371635091,300,RSLPS
201401005795371635091,299,UniNE
201401000797371635041,314,NoStem
201401000797371635041,296,Porter
201401000797371635041,278,RSLP
201401000797371635041,302,RSLPS
201401000797371635041,301,UniNE
201401005266371635041,631,NoStem
201401005266371635041,556,Porter
201401005266371635041,519,RSLP
201401005266371635041,599,RSLPS
201401005266371635041,591,UniNE
201401000535371635021,406,NoStem
201401000535371635021,364,Porter
201401000535371635021,338,RSLP
201401000535371635021,388,RSLPS
201401000535371635021,384,UniNE
201401000538371635021,403,NoStem
201401000538371635021,358,Porter
201401000538371635021,333,RSLP
201401000538371635021,385,RSLPS
201401000538371635021,380,UniNE
201401005044371635021,350,NoStem
201401005044371635021,327,Porter
201401005044371635021,311,RSLP
201401005044371635021,347,RSLPS
