Chave,TUD,Stemmer
201400824933371634911,278,Porter
201400824933371634911,267,RSLP
201400824933371634911,289,RSLPS
201400824933371634911,291,UniNE
201400824943371634941,150,NoStem
201400824943371634941,146,Porter
201400824943371634941,139,RSLP
201400824943371634941,148,RSLPS
201400824943371634941,150,UniNE
201400824962371636421,760,NoStem
201400824962371636421,662,Porter
201400824962371636421,608,RSLP
201400824962371636421,723,RSLPS
201400824962371636421,702,UniNE
201400825150371635031,360,NoStem
201400825150371635031,324,Porter
201400825150371635031,299,RSLP
201400825150371635031,338,RSLPS
201400825150371635031,330,UniNE
201400825317371634971,454,NoStem
201400825317371634971,416,Porter
201400825317371634971,395,RSLP
201400825317371634971,437,RSLPS
201400825317371634971,430,UniNE
201400825337371635041,557,NoStem
201400825337371635041,508,Porter
201400825337371635041,477,RSLP
201400825337371635041,539,RSLPS
201400825337371635041,531,UniNE
201400825418371636701,340,NoStem
201400825418371636701,314,Porter
201400825418371636701,299,RSLP
201400825418371636701,327,RSLPS
201400825418371636701,327,UniNE
201400825642371635171,77,NoStem
201400825642371635171,73,Porter
201400825642371635171,70,RSLP
201400825642371635171,75,RSLPS
201400825642371635171,75,UniNE
201400825837371637834,699,NoStem
201400825837371637834,620,Porter
201400825837371637834,572,RSLP
201400825837371637834,660,RSLPS
201400825837371637834,636,UniNE
201400826131371635081,529,NoStem
201400826131371635081,478,Porter
201400826131371635081,444,RSLP
201400826131371635081,502,RSLPS
201400826131371635081,492,UniNE
201400826173371635851,550,NoStem
201400826173371635851,496,Porter
201400826173371635851,462,RSLP
201400826173371635851,526,RSLPS
201400826173371635851,512,UniNE
201400826595371635101,957,NoStem
201400826595371635101,840,Porter
201400826595371635101,785,RSLP
201400826595371635101,916,RSLPS
201400826595371635101,894,UniNE
201400827322371635171,829,NoStem
201400827322371635171,700,Porter
201400827322371635171,654,RSLP
201400827322371635171,793,RSLPS
201400827322371635171,754,UniNE
201400827400371635171,581,NoStem
201400827400371635171,514,Porter
201400827400371635171,482,RSLP
201400827400371635171,552,RSLPS
201400827400371635171,539,UniNE
201400827437371636381,609,NoStem
201400827437371636381,537,Porter
201400827437371636381,505,RSLP
201400827437371636381,576,RSLPS
201400827437371636381,563,UniNE
201400827621371636341,1089,NoStem
201400827621371636341,905,Porter
201400827621371636341,816,RSLP
201400827621371636341,1012,RSLPS
201400827621371636341,968,UniNE
201400827626371638611,303,NoStem
201400827626371638611,281,Porter
201400827626371638611,264,RSLP
201400827626371638611,292,RSLPS
201400827626371638611,292,UniNE
201400827761371636551,121,NoStem
201400827761371636551,119,Porter
201400827761371636551,111,RSLP
201400827761371636551,117,RSLPS
201400827761371636551,120,UniNE
201400828116371635254,525,NoStem
201400828116371635254,473,Porter
201400828116371635254,443,RSLP
201400828116371635254,507,RSLPS
201400828116371635254,496,UniNE
201400828119371636551,616,NoStem
201400828119371636551,545,Porter
201400828119371636551,507,RSLP
201400828119371636551,586,RSLPS
201400828119371636551,575,UniNE
201400828222371636551,633,NoStem
201400828222371636551,559,Porter
201400828222371636551,526,RSLP
201400828222371636551,601,RSLPS
201400828222371636551,592,UniNE
201400828442371636581,821,NoStem
201400828442371636581,697,Porter
201400828442371636581,663,RSLP
201400828442371636581,772,RSLPS
201400828442371636581,748,UniNE
201400828464371635331,329,NoStem
201400828464371635331,308,Porter
201400828464371635331,295,RSLP
201400828464371635331,320,RSLPS
201400828464371635331,320,UniNE
201400829512371636701,634,NoStem
201400829512371636701,565,Porter
201400829512371636701,541,RSLP
201400829512371636701,612,RSLPS
201400829512371636701,597,UniNE
201500800472371635811,338,NoStem
201500800472371635811,300,Porter
201500800472371635811,285,RSLP
201500800472371635811,324,RSLPS
201500800472371635811,323,UniNE
201500800981371635711,608,NoStem
201500800981371635711,525,Porter
201500800981371635711,493,RSLP
201500800981371635711,585,RSLPS
201500800981371635711,570,UniNE
201500801031371636351,518,NoStem
201500801031371636351,459,Porter
201500801031371636351,435,RSLP
201500801031371636351,499,RSLPS
201500801031371636351,487,UniNE
201500801079371638261,288,NoStem
201500801079371638261,272,Porter
201500801079371638261,258,RSLP
201500801079371638261,280,RSLPS
201500801079371638261,282,UniNE
201500801319371635871,980,NoStem
201500801319371635871,834,Porter
201500801319371635871,763,RSLP
201500801319371635871,933,RSLPS
201500801319371635871,912,UniNE
201500801456371635753,383,NoStem
201500801456371635753,349,Porter
201500801456371635753,335,RSLP
201500801456371635753,375,RSLPS
201500801456371635753,372,UniNE
201500801567371635783,775,NoStem
201500801567371635783,670,Porter
201500801567371635783,623,RSLP
201500801567371635783,731,RSLPS
201500801567371635783,715,UniNE
201500801659371638321,662,NoStem
201500801659371638321,576,Porter
201500801659371638321,542,RSLP
201500801659371638321,630,RSLPS
201500801659371638321,612,UniNE
201500801718371636711,473,NoStem
201500801718371636711,424,Porter
201500801718371636711,403,RSLP
201500801718371636711,452,RSLPS
201500801718371636711,448,UniNE
201500802350371637631,557,NoStem
201500802350371637631,505,Porter
201500802350371637631,468,RSLP
201500802350371637631,536,RSLPS
201500802350371637631,520,UniNE
201500802407371635881,524,NoStem
201500802407371635881,474,Porter
201500802407371635881,442,RSLP
201500802407371635881,499,RSLPS
201500802407371635881,492,UniNE
201500802503371635921,539,NoStem
201500802503371635921,472,Porter
201500802503371635921,449,RSLP
201500802503371635921,514,RSLPS
201500802503371635921,507,UniNE
201500802542371636111,447,NoStem
201500802542371636111,398,Porter
201500802542371636111,375,RSLP
201500802542371636111,434,RSLPS
201500802542371636111,428,UniNE
201500803136371637921,941,NoStem
201500803136371637921,815,Porter
201500803136371637921,758,RSLP
201500803136371637921,892,RSLPS
201500803136371637921,864,UniNE
201500803261371636171,934,NoStem
201500803261371636171,808,Porter
201500803261371636171,756,RSLP
201500803261371636171,889,RSLPS
201500803261371636171,872,UniNE
201500803286371636071,496,NoStem
201500803286371636071,455,Porter
201500803286371636071,430,RSLP
201500803286371636071,481,RSLPS
201500803286371636071,483,UniNE
201500803353371636381,834,NoStem
201500803353371636381,713,Porter
201500803353371636381,658,RSLP
201500803353371636381,802,RSLPS
201500803353371636381,778,UniNE
201500803366371636111,1070,NoStem
201500803366371636111,906,Porter
201500803366371636111,849,RSLP
201500803366371636111,1017,RSLPS
201500803366371636111,984,UniNE
201500803444371636021,766,NoStem
201500803444371636021,670,Porter
201500803444371636021,620,RSLP
201500803444371636021,732,RSLPS
201500803444371636021,716,UniNE
201500803624371636024,231,NoStem
201500803624371636024,221,Porter
201500803624371636024,211,RSLP
201500803624371636024,226,RSLPS
201500803624371636024,227,UniNE
201500803752371636231,803,NoStem
201500803752371636231,699,Porter
201500803752371636231,652,RSLP
201500803752371636231,766,RSLPS
201500803752371636231,744,UniNE
201500803845371636081,582,NoStem
201500803845371636081,520,Porter
201500803845371636081,483,RSLP
201500803845371636081,555,RSLPS
201500803845371636081,544,UniNE
201500804359371636131,585,NoStem
201500804359371636131,519,Porter
201500804359371636131,478,RSLP
201500804359371636131,551,RSLPS
201500804359371636131,545,UniNE
201500804592371636911,293,NoStem
201500804592371636911,273,Porter
201500804592371636911,257,RSLP
201500804592371636911,282,RSLPS
201500804592371636911,282,UniNE
201500804714371636241,382,NoStem
201500804714371636241,358,Porter
201500804714371636241,334,RSLP
201500804714371636241,368,RSLPS
201500804714371636241,366,UniNE
201500804791371637951,841,NoStem
201500804791371637951,722,Porter
201500804791371637951,670,RSLP
201500804791371637951,798,RSLPS
201500804791371637951,776,UniNE
201500805351371636291,288,NoStem
201500805351371636291,279,Porter
201500805351371636291,262,RSLP
201500805351371636291,281,RSLPS
201500805351371636291,283,UniNE
201500805586371636291,968,NoStem
201500805586371636291,840,Porter
201500805586371636291,788,RSLP
201500805586371636291,931,RSLPS
201500805586371636291,902,UniNE
201500805618371637261,632,NoStem
201500805618371637261,552,Porter
201500805618371637261,517,RSLP
201500805618371637261,606,RSLPS
201500805618371637261,598,UniNE
201500805675371636981,674,NoStem
201500805675371636981,596,Porter
201500805675371636981,559,RSLP
201500805675371636981,649,RSLPS
201500805675371636981,630,UniNE
201500805686371637121,374,NoStem
201500805686371637121,350,Porter
201500805686371637121,327,RSLP
201500805686371637121,362,RSLPS
201500805686371637121,359,UniNE
201500805763371636371,688,NoStem
201500805763371636371,602,Porter
201500805763371636371,558,RSLP
201500805763371636371,652,RSLPS
201500805763371636371,640,UniNE
201500806516371637061,649,NoStem
201500806516371637061,584,Porter
201500806516371637061,557,RSLP
201500806516371637061,624,RSLPS
201500806516371637061,607,UniNE
201500806527371636371,538,NoStem
201500806527371636371,489,Porter
201500806527371636371,459,RSLP
201500806527371636371,524,RSLPS
201500806527371636371,512,UniNE
201500806533371636571,216,NoStem
201500806533371636571,196,Porter
201500806533371636571,189,RSLP
201500806533371636571,203,RSLPS
201500806533371636571,205,UniNE
201500806612371636411,454,NoStem
201500806612371636411,417,Porter
201500806612371636411,393,RSLP
201500806612371636411,435,RSLPS
201500806612371636411,432,UniNE
201500806763371636551,225,NoStem
201500806763371636551,207,Porter
201500806763371636551,199,RSLP
201500806763371636551,216,RSLPS
201500806763371636551,220,UniNE
201500806953371637841,838,NoStem
201500806953371637841,704,Porter
201500806953371637841,660,RSLP
201500806953371637841,791,RSLPS
201500806953371637841,770,UniNE
201500807216371637291,864,NoStem
201500807216371637291,726,Porter
201500807216371637291,670,RSLP
201500807216371637291,822,RSLPS
201500807216371637291,792,UniNE
201500807253371636581,451,NoStem
201500807253371636581,403,Porter
201500807253371636581,380,RSLP
201500807253371636581,434,RSLPS
201500807253371636581,435,UniNE
201500807429371636831,926,NoStem
201500807429371636831,783,Porter
201500807429371636831,730,RSLP
201500807429371636831,879,RSLPS
201500807429371636831,849,UniNE
201500807532371636971,198,NoStem
201500807532371636971,178,Porter
201500807532371636971,164,RSLP
201500807532371636971,187,RSLPS
201500807532371636971,187,UniNE
201500807568371636511,566,NoStem
201500807568371636511,510,Porter
201500807568371636511,482,RSLP
201500807568371636511,546,RSLPS
201500807568371636511,537,UniNE
201500807659371640211,369,NoStem
201500807659371640211,337,Porter
201500807659371640211,310,RSLP
201500807659371640211,350,RSLPS
201500807659371640211,348,UniNE
201500807857371636911,367,NoStem
201500807857371636911,334,Porter
201500807857371636911,308,RSLP
201500807857371636911,345,RSLPS
201500807857371636911,342,UniNE
201500807998371637971,1041,NoStem
201500807998371637971,867,Porter
201500807998371637971,784,RSLP
201500807998371637971,968,RSLPS
201500807998371637971,931,UniNE
201500808240371637951,692,NoStem
201500808240371637951,603,Porter
201500808240371637951,560,RSLP
201500808240371637951,661,RSLPS
201500808240371637951,643,UniNE
201500808319371636691,362,NoStem
201500808319371636691,330,Porter
201500808319371636691,305,RSLP
201500808319371636691,342,RSLPS
201500808319371636691,339,UniNE
201500808323371637341,619,NoStem
201500808323371637341,537,Porter
201500808323371637341,495,RSLP
201500808323371637341,573,RSLPS
201500808323371637341,571,UniNE
201500808950371636721,782,NoStem
201500808950371636721,672,Porter
201500808950371636721,635,RSLP
201500808950371636721,745,RSLPS
201500808950371636721,730,UniNE
201500809346371637701,553,NoStem
201500809346371637701,487,Porter
201500809346371637701,454,RSLP
201500809346371637701,528,RSLPS
201500809346371637701,517,UniNE
201500809347371636761,515,NoStem
201500809347371636761,465,Porter
201500809347371636761,440,RSLP
201500809347371636761,501,RSLPS
201500809347371636761,492,UniNE
201500809869371637251,401,NoStem
201500809869371637251,362,Porter
201500809869371637251,341,RSLP
201500809869371637251,391,RSLPS
201500809869371637251,387,UniNE
201500810098371636831,254,NoStem
201500810098371636831,228,Porter
201500810098371636831,212,RSLP
201500810098371636831,241,RSLPS
201500810098371636831,242,UniNE
201500810103371638461,559,NoStem
201500810103371638461,495,Porter
201500810103371638461,459,RSLP
201500810103371638461,538,RSLPS
201500810103371638461,526,UniNE
201500810123371636791,802,NoStem
201500810123371636791,704,Porter
201500810123371636791,655,RSLP
201500810123371636791,764,RSLPS
201500810123371636791,738,UniNE
201500810186371636791,590,NoStem
201500810186371636791,517,Porter
201500810186371636791,483,RSLP
201500810186371636791,564,RSLPS
201500810186371636791,552,UniNE
201500810288371637571,1034,NoStem
201500810288371637571,843,Porter
201500810288371637571,782,RSLP
201500810288371637571,965,RSLPS
201500810288371637571,932,UniNE
201500810380371638031,467,NoStem
201500810380371638031,432,Porter
201500810380371638031,409,RSLP
201500810380371638031,459,RSLPS
201500810380371638031,454,UniNE
201500810418371636971,198,NoStem
201500810418371636971,178,Porter
201500810418371636971,164,RSLP
201500810418371636971,187,RSLPS
201500810418371636971,187,UniNE
201500810611371636834,474,NoStem
201500810611371636834,432,Porter
201500810611371636834,413,RSLP
201500810611371636834,459,RSLPS
201500810611371636834,460,UniNE
201500810744371636871,762,NoStem
201500810744371636871,658,Porter
201500810744371636871,612,RSLP
201500810744371636871,715,RSLPS
201500810744371636871,698,UniNE
201500811272371636941,840,NoStem
201500811272371636941,706,Porter
201500811272371636941,655,RSLP
201500811272371636941,797,RSLPS
201500811272371636941,772,UniNE
201500811341371636931,643,NoStem
201500811341371636931,558,Porter
201500811341371636931,523,RSLP
201500811341371636931,617,RSLPS
201500811341371636931,604,UniNE
201500811547371636923,545,NoStem
201500811547371636923,489,Porter
201500811547371636923,456,RSLP
201500811547371636923,523,RSLPS
201500811547371636923,514,UniNE
201500811650371637061,494,NoStem
201500811650371637061,445,Porter
201500811650371637061,419,RSLP
201500811650371637061,480,RSLPS
201500811650371637061,476,UniNE
201500812306371637061,770,NoStem
201500812306371637061,671,Porter
201500812306371637061,633,RSLP
201500812306371637061,740,RSLPS
201500812306371637061,729,UniNE
201500812684371637061,668,NoStem
201500812684371637061,583,Porter
201500812684371637061,548,RSLP
201500812684371637061,635,RSLPS
201500812684371637061,621,UniNE
201500812794371637151,461,NoStem
201500812794371637151,427,Porter
201500812794371637151,408,RSLP
201500812794371637151,446,RSLPS
201500812794371637151,442,UniNE
201500812935371637334,152,NoStem
201500812935371637334,143,Porter
201500812935371637334,139,RSLP
201500812935371637334,150,RSLPS
201500812935371637334,148,UniNE
201500812965371637331,559,NoStem
201500812965371637331,495,Porter
201500812965371637331,472,RSLP
201500812965371637331,530,RSLPS
201500812965371637331,521,UniNE
201500813052371638041,934,NoStem
201500813052371638041,813,Porter
201500813052371638041,759,RSLP
201500813052371638041,867,RSLPS
201500813052371638041,849,UniNE
201500813080371638101,1000,NoStem
201500813080371638101,850,Porter
201500813080371638101,793,RSLP
201500813080371638101,958,RSLPS
201500813080371638101,919,UniNE
201500813143371638491,172,NoStem
201500813143371638491,167,Porter
201500813143371638491,162,RSLP
201500813143371638491,171,RSLPS
201500813143371638491,172,UniNE
201500813370371638331,552,NoStem
201500813370371638331,493,Porter
201500813370371638331,456,RSLP
201500813370371638331,528,RSLPS
201500813370371638331,510,UniNE
201500813458371638271,994,NoStem
201500813458371638271,838,Porter
201500813458371638271,754,RSLP
201500813458371638271,925,RSLPS
201500813458371638271,888,UniNE
201500814040371637211,750,NoStem
201500814040371637211,643,Porter
201500814040371637211,610,RSLP
201500814040371637211,717,RSLPS
201500814040371637211,698,UniNE
201500814074371637761,237,NoStem
201500814074371637761,219,Porter
201500814074371637761,205,RSLP
201500814074371637761,225,RSLPS
201500814074371637761,226,UniNE
201500814406371639921,245,NoStem
201500814406371639921,235,Porter
201500814406371639921,221,RSLP
201500814406371639921,238,RSLPS
201500814406371639921,240,UniNE
201500814665371639781,149,NoStem
201500814665371639781,143,Porter
201500814665371639781,138,RSLP
201500814665371639781,148,RSLPS
201500814665371639781,148,UniNE
201500815166371638381,960,NoStem
201500815166371638381,806,Porter
201500815166371638381,732,RSLP
201500815166371638381,895,RSLPS
201500815166371638381,856,UniNE
201500815802371637401,704,NoStem
201500815802371637401,603,Porter
201500815802371637401,563,RSLP
201500815802371637401,676,RSLPS
201500815802371637401,659,UniNE
201500815878371637691,391,NoStem
201500815878371637691,360,Porter
201500815878371637691,343,RSLP
201500815878371637691,380,RSLPS
201500815878371637691,375,UniNE
201500815953371638131,106,NoStem
201500815953371638131,98,Porter
201500815953371638131,94,RSLP
201500815953371638131,102,RSLPS
201500815953371638131,104,UniNE
201500815998371638841,774,NoStem
201500815998371638841,653,Porter
201500815998371638841,616,RSLP
201500815998371638841,730,RSLPS
201500815998371638841,709,UniNE
201500816144371637631,687,NoStem
201500816144371637631,615,Porter
201500816144371637631,579,RSLP
201500816144371637631,662,RSLPS
201500816144371637631,652,UniNE
201500816277371637461,434,NoStem
201500816277371637461,397,Porter
201500816277371637461,368,RSLP
201500816277371637461,412,RSLPS
201500816277371637461,408,UniNE
201500816382371637491,632,NoStem
201500816382371637491,560,Porter
201500816382371637491,519,RSLP
201500816382371637491,598,RSLPS
201500816382371637491,584,UniNE
201500816437371637681,548,NoStem
201500816437371637681,491,Porter
201500816437371637681,461,RSLP
201500816437371637681,528,RSLPS
201500816437371637681,525,UniNE
201500816603371637581,628,NoStem
201500816603371637581,552,Porter
201500816603371637581,520,RSLP
201500816603371637581,605,RSLPS
201500816603371637581,596,UniNE
201500816788371637501,432,NoStem
201500816788371637501,391,Porter
201500816788371637501,364,RSLP
201500816788371637501,415,RSLPS
201500816788371637501,410,UniNE
201500816957371640431,583,NoStem
201500816957371640431,514,Porter
201500816957371640431,475,RSLP
201500816957371640431,559,RSLPS
201500816957371640431,547,UniNE
201500817079371637534,317,NoStem
201500817079371637534,292,Porter
201500817079371637534,279,RSLP
201500817079371637534,309,RSLPS
201500817079371637534,308,UniNE
201500817313371637581,613,NoStem
201500817313371637581,544,Porter
201500817313371637581,508,RSLP
201500817313371637581,586,RSLPS
201500817313371637581,570,UniNE
201500817576371637821,521,NoStem
201500817576371637821,463,Porter
201500817576371637821,437,RSLP
201500817576371637821,501,RSLPS
201500817576371637821,491,UniNE
201500817962371638541,617,NoStem
201500817962371638541,534,Porter
201500817962371638541,509,RSLP
201500817962371638541,600,RSLPS
201500817962371638541,589,UniNE
201500818320371637674,671,NoStem
201500818320371637674,592,Porter
201500818320371637674,553,RSLP
201500818320371637674,645,RSLPS
201500818320371637674,634,UniNE
201500818369371637911,395,NoStem
201500818369371637911,361,Porter
201500818369371637911,345,RSLP
201500818369371637911,382,RSLPS
201500818369371637911,377,UniNE
201500819349371637871,622,NoStem
201500819349371637871,561,Porter
201500819349371637871,529,RSLP
201500819349371637871,596,RSLPS
201500819349371637871,588,UniNE
201500819799371638431,406,NoStem
201500819799371638431,382,Porter
201500819799371638431,362,RSLP
201500819799371638431,397,RSLPS
201500819799371638431,394,UniNE
201500820068371637981,594,NoStem
201500820068371637981,530,Porter
201500820068371637981,505,RSLP
201500820068371637981,573,RSLPS
201500820068371637981,565,UniNE
201500820435371638091,610,NoStem
201500820435371638091,545,Porter
201500820435371638091,510,RSLP
201500820435371638091,584,RSLPS
201500820435371638091,573,UniNE
201500820657371639041,904,NoStem
201500820657371639041,765,Porter
201500820657371639041,697,RSLP
201500820657371639041,843,RSLPS
201500820657371639041,814,UniNE
201500820782371637981,198,NoStem
201500820782371637981,178,Porter
201500820782371637981,164,RSLP
201500820782371637981,187,RSLPS
201500820782371637981,187,UniNE
201500820996371640591,976,NoStem
201500820996371640591,805,Porter
201500820996371640591,744,RSLP
201500820996371640591,909,RSLPS
201500820996371640591,878,UniNE
201500821077371637991,289,NoStem
201500821077371637991,263,Porter
201500821077371637991,242,RSLP
201500821077371637991,277,RSLPS
201500821077371637991,274,UniNE
201500821279371638031,606,NoStem
201500821279371638031,539,Porter
201500821279371638031,499,RSLP
201500821279371638031,584,RSLPS
201500821279371638031,576,UniNE
201500821312371638031,802,NoStem
201500821312371638031,695,Porter
201500821312371638031,656,RSLP
201500821312371638031,758,RSLPS
201500821312371638031,738,UniNE
201500821789371638121,250,NoStem
201500821789371638121,236,Porter
201500821789371638121,218,RSLP
201500821789371638121,240,RSLPS
201500821789371638121,244,UniNE
201500821989371638111,505,NoStem
201500821989371638111,447,Porter
201500821989371638111,428,RSLP
201500821989371638111,482,RSLPS
201500821989371638111,478,UniNE
201500822051371638121,446,NoStem
201500822051371638121,396,Porter
201500822051371638121,372,RSLP
201500822051371638121,426,RSLPS
201500822051371638121,422,UniNE
201500822069371638121,958,NoStem
201500822069371638121,799,Porter
201500822069371638121,744,RSLP
201500822069371638121,906,RSLPS
201500822069371638121,880,UniNE
201500822198371638171,896,NoStem
201500822198371638171,778,Porter
201500822198371638171,723,RSLP
201500822198371638171,853,RSLPS
201500822198371638171,830,UniNE
201500822310371638281,806,NoStem
201500822310371638281,698,Porter
201500822310371638281,654,RSLP
201500822310371638281,769,RSLPS
201500822310371638281,758,UniNE
201500822427371638161,524,NoStem
201500822427371638161,463,Porter
201500822427371638161,434,RSLP
201500822427371638161,505,RSLPS
201500822427371638161,499,UniNE
201500822539371639421,1213,NoStem
201500822539371639421,1002,Porter
201500822539371639421,940,RSLP
201500822539371639421,1136,RSLPS
201500822539371639421,1099,UniNE
201500822569371638131,612,NoStem
201500822569371638131,544,Porter
201500822569371638131,511,RSLP
201500822569371638131,581,RSLPS
201500822569371638131,571,UniNE
201500822798371639921,479,NoStem
201500822798371639921,422,Porter
201500822798371639921,394,RSLP
201500822798371639921,460,RSLPS
201500822798371639921,447,UniNE
201500822837371638614,647,NoStem
201500822837371638614,575,Porter
201500822837371638614,546,RSLP
201500822837371638614,624,RSLPS
201500822837371638614,613,UniNE
201500822891371638681,198,NoStem
201500822891371638681,178,Porter
201500822891371638681,164,RSLP
201500822891371638681,187,RSLPS
201500822891371638681,187,UniNE
201500823064371638511,125,NoStem
201500823064371638511,121,Porter
201500823064371638511,116,RSLP
201500823064371638511,122,RSLPS
201500823064371638511,123,UniNE
201500823185371639041,613,NoStem
201500823185371639041,542,Porter
201500823185371639041,500,RSLP
201500823185371639041,579,RSLPS
201500823185371639041,571,UniNE
201500823516371638281,579,NoStem
201500823516371638281,508,Porter
201500823516371638281,476,RSLP
201500823516371638281,550,RSLPS
201500823516371638281,535,UniNE
201500823581371639241,325,NoStem
201500823581371639241,296,Porter
201500823581371639241,279,RSLP
201500823581371639241,318,RSLPS
201500823581371639241,313,UniNE
201500823607371638401,458,NoStem
201500823607371638401,409,Porter
201500823607371638401,389,RSLP
201500823607371638401,439,RSLPS
201500823607371638401,434,UniNE
201500823632371638271,495,NoStem
201500823632371638271,447,Porter
201500823632371638271,422,RSLP
201500823632371638271,482,RSLPS
201500823632371638271,478,UniNE
201500824041371638311,412,NoStem
201500824041371638311,374,Porter
201500824041371638311,350,RSLP
201500824041371638311,395,RSLPS
201500824041371638311,390,UniNE
201500824099371638531,556,NoStem
201500824099371638531,486,Porter
201500824099371638531,458,RSLP
201500824099371638531,534,RSLPS
201500824099371638531,522,UniNE
201500824141371639551,108,NoStem
201500824141371639551,104,Porter
201500824141371639551,99,RSLP
201500824141371639551,106,RSLPS
201500824141371639551,106,UniNE
201500824210371638601,197,NoStem
201500824210371638601,188,Porter
201500824210371638601,178,RSLP
201500824210371638601,194,RSLPS
201500824210371638601,194,UniNE
201500824584371638521,710,NoStem
201500824584371638521,626,Porter
201500824584371638521,585,RSLP
201500824584371638521,682,RSLPS
201500824584371638521,669,UniNE
201500824715371638381,567,NoStem
201500824715371638381,506,Porter
201500824715371638381,476,RSLP
201500824715371638381,545,RSLPS
201500824715371638381,532,UniNE
201500824756371640151,1101,NoStem
201500824756371640151,931,Porter
201500824756371640151,861,RSLP
201500824756371640151,1047,RSLPS
201500824756371640151,1012,UniNE
201500825238371638461,633,NoStem
201500825238371638461,571,Porter
201500825238371638461,542,RSLP
201500825238371638461,609,RSLPS
201500825238371638461,593,UniNE
201500825468371638461,593,NoStem
201500825468371638461,520,Porter
201500825468371638461,497,RSLP
201500825468371638461,572,RSLPS
201500825468371638461,555,UniNE
201500825565371638471,612,NoStem
201500825565371638471,543,Porter
201500825565371638471,514,RSLP
201500825565371638471,587,RSLPS
201500825565371638471,569,UniNE
201500825584371638531,641,NoStem
201500825584371638531,578,Porter
201500825584371638531,548,RSLP
201500825584371638531,616,RSLPS
201500825584371638531,600,UniNE
201500825675371638591,61,NoStem
201500825675371638591,58,Porter
201500825675371638591,58,RSLP
201500825675371638591,59,RSLPS
201500825675371638591,58,UniNE
201500825762371640081,691,NoStem
201500825762371640081,595,Porter
201500825762371640081,553,RSLP
201500825762371640081,664,RSLPS
201500825762371640081,650,UniNE
201500825881371639761,583,NoStem
201500825881371639761,524,Porter
201500825881371639761,489,RSLP
201500825881371639761,568,RSLPS
201500825881371639761,550,UniNE
201500826047371641131,177,NoStem
201500826047371641131,166,Porter
201500826047371641131,159,RSLP
201500826047371641131,172,RSLPS
201500826047371641131,174,UniNE
201500826153371640541,312,NoStem
201500826153371640541,287,Porter
201500826153371640541,269,RSLP
201500826153371640541,301,RSLPS
201500826153371640541,303,UniNE
201500826448371638601,949,NoStem
201500826448371638601,780,Porter
201500826448371638601,721,RSLP
201500826448371638601,895,RSLPS
201500826448371638601,859,UniNE
201500826594371640971,551,NoStem
201500826594371640971,501,Porter
201500826594371640971,464,RSLP
201500826594371640971,528,RSLPS
201500826594371640971,524,UniNE
201500826660371640121,1096,NoStem
201500826660371640121,911,Porter
201500826660371640121,822,RSLP
201500826660371640121,1017,RSLPS
201500826660371640121,973,UniNE
201500826862371638731,766,NoStem
201500826862371638731,672,Porter
201500826862371638731,628,RSLP
201500826862371638731,730,RSLPS
201500826862371638731,710,UniNE
201500826920371638641,547,NoStem
201500826920371638641,497,Porter
201500826920371638641,468,RSLP
201500826920371638641,521,RSLPS
201500826920371638641,519,UniNE
201500827002371638671,784,NoStem
201500827002371638671,664,Porter
201500827002371638671,620,RSLP
201500827002371638671,739,RSLPS
201500827002371638671,719,UniNE
201500827029371638651,268,NoStem
201500827029371638651,250,Porter
201500827029371638651,239,RSLP
201500827029371638651,263,RSLPS
201500827029371638651,262,UniNE
201500827072371638751,647,NoStem
201500827072371638751,575,Porter
201500827072371638751,539,RSLP
201500827072371638751,614,RSLPS
201500827072371638751,605,UniNE
201500827336371638741,530,NoStem
201500827336371638741,475,Porter
201500827336371638741,441,RSLP
201500827336371638741,501,RSLPS
201500827336371638741,493,UniNE
201500827869371638731,705,NoStem
201500827869371638731,625,Porter
201500827869371638731,591,RSLP
201500827869371638731,676,RSLPS
201500827869371638731,666,UniNE
201500828130371638791,1232,NoStem
201500828130371638791,1042,Porter
201500828130371638791,966,RSLP
201500828130371638791,1157,RSLPS
201500828130371638791,1114,UniNE
201500828392371638801,315,NoStem
201500828392371638801,284,Porter
201500828392371638801,260,RSLP
201500828392371638801,303,RSLPS
201500828392371638801,301,UniNE
201500828426371640151,1003,NoStem
201500828426371640151,830,Porter
201500828426371640151,762,RSLP
201500828426371640151,923,RSLPS
201500828426371640151,888,UniNE
201500828499371639251,734,NoStem
201500828499371639251,650,Porter
201500828499371639251,599,RSLP
201500828499371639251,701,RSLPS
201500828499371639251,689,UniNE
201500828667371638821,771,NoStem
201500828667371638821,672,Porter
201500828667371638821,622,RSLP
201500828667371638821,735,RSLPS
201500828667371638821,717,UniNE
201500828777371638861,725,NoStem
201500828777371638861,613,Porter
201500828777371638861,574,RSLP
201500828777371638861,687,RSLPS
201500828777371638861,660,UniNE
201500828920371639591,808,NoStem
201500828920371639591,700,Porter
201500828920371639591,651,RSLP
201500828920371639591,769,RSLPS
201500828920371639591,743,UniNE
201500828963371639041,1029,NoStem
201500828963371639041,860,Porter
201500828963371639041,802,RSLP
201500828963371639041,970,RSLPS
201500828963371639041,943,UniNE
201500828972371638821,537,NoStem
201500828972371638821,481,Porter
201500828972371638821,448,RSLP
201500828972371638821,508,RSLPS
201500828972371638821,498,UniNE
201500829312371639041,804,NoStem
201500829312371639041,704,Porter
201500829312371639041,665,RSLP
201500829312371639041,768,RSLPS
201500829312371639041,750,UniNE
201500829906371640511,532,NoStem
201500829906371640511,477,Porter
